1.710000	0.453255	-0.342688	0.578626	0.735865	-0.540273	-1.582811	0.647015	-0.360799	-0.904491
1.720000	0.460646	-0.348108	0.562754	0.742330	-0.543851	-1.591301	0.645844	-0.354866	-0.792160
1.730000	0.468102	-0.353565	0.546803	0.748782	-0.547370	-1.598661	0.644609	-0.348785	-0.678393
1.740000	0.475622	-0.359056	0.530785	0.755222	-0.550827	-1.604876	0.643310	-0.342557	-0.563244
1.750000	0.483206	-0.364581	0.514710	0.761648	-0.554221	-1.609933	0.641945	-0.336181	-0.446767
1.760000	0.490855	-0.370140	0.498590	0.768061	-0.557551	-1.613819	0.640517	-0.329657	-0.329019
1.770000	0.498567	-0.375732	0.482437	0.774459	-0.560815	-1.616521	0.639024	-0.322986	-0.210059
1.780000	0.506344	-0.381356	0.466264	0.780841	-0.564011	-1.618028	0.637467	-0.316168	-0.089947
1.790000	0.514184	-0.387012	0.450081	0.787208	-0.567138	-1.618328	0.635847	-0.309203	0.031257
1.800000	0.522088	-0.392698	0.433901	0.793558	-0.570195	-1.617411	0.634164	-0.302092	0.153488
1.810000	0.530055	-0.398415	0.417737	0.799891	-0.573181	-1.615267	0.632417	-0.294834	0.276682
1.820000	0.538086	-0.404162	0.401600	0.806206	-0.576092	-1.611887	0.630608	-0.287430	0.400772
1.830000	0.546179	-0.409937	0.385503	0.812503	-0.578929	-1.607261	0.628736	-0.279881	0.525689
1.840000	0.554336	-0.415740	0.369459	0.818781	-0.581690	-1.601383	0.626802	-0.272187	0.651364
1.850000	0.562555	-0.421570	0.353480	0.825039	-0.584374	-1.594244	0.624806	-0.264349	0.777724
1.860000	0.570837	-0.427427	0.337578	0.831277	-0.586978	-1.585839	0.622748	-0.256367	0.904697
1.870000	0.579180	-0.433310	0.321767	0.837494	-0.589501	-1.576161	0.620628	-0.248242	1.032205
1.880000	0.587586	-0.439217	0.306059	0.843690	-0.591943	-1.565205	0.618447	-0.239974	1.160173
1.890000	0.596054	-0.445148	0.290468	0.849863	-0.594301	-1.552968	0.616206	-0.231564	1.288521
1.900000	0.604584	-0.451103	0.275004	0.856014	-0.596575	-1.539446	0.613904	-0.223013	1.417168
1.910000	0.613174	-0.457080	0.259683	0.862142	-0.598762	-1.524636	0.611541	-0.214321	1.546031
1.920000	0.621826	-0.463078	0.244516	0.868245	-0.600861	-1.508537	0.609119	-0.205491	1.675026
1.930000	0.630539	-0.469096	0.229517	0.874324	-0.602872	-1.491147	0.606636	-0.196521	1.804066
1.940000	0.639313	-0.475135	0.214697	0.880378	-0.604792	-1.472468	0.604095	-0.187414	1.933062
1.950000	0.648147	-0.481192	0.200072	0.886406	-0.606621	-1.452499	0.601494	-0.178170	2.061925
1.960000	0.657041	-0.487267	0.185652	0.892408	-0.608356	-1.431242	0.598835	-0.168791	2.190562
1.970000	0.665995	-0.493359	0.171451	0.898383	-0.609997	-1.408700	0.596117	-0.159277	2.318879
1.980000	0.675008	-0.499467	0.157482	0.904330	-0.611542	-1.384877	0.593341	-0.149630	2.446779
1.990000	0.684081	-0.505589	0.143758	0.910250	-0.612990	-1.359778	0.590508	-0.139850	2.574165
2.000000	0.693213	-0.511726	0.130291	0.916141	-0.614340	-1.333407	0.587616	-0.129940	2.700937
2.010000	0.702404	-0.517876	0.117094	0.922002	-0.615590	-1.305773	0.584668	-0.119900	2.826992
2.020000	0.711653	-0.524037	0.104180	0.927834	-0.616737	-1.276869	0.581644	-0.109666	2.952920
2.030000	0.720961	-0.530210	0.091561	0.933635	-0.617783	-1.246717	0.578553	-0.099276	3.078250
2.040000	0.730326	-0.536393	0.079250	0.939405	-0.618722	-1.215307	0.575399	-0.088737	3.202752
2.050000	0.739749	-0.542584	0.067259	0.945143	-0.619557	-1.182666	0.572190	-0.078073	3.326102
2.060000	0.749229	-0.548784	0.055600	0.950849	-0.620285	-1.148802	0.568945	-0.067352	3.447525
